Job Result,Job Creation Time,Job Completion Time,Product Name,Component Being updated,Customer ID
SUCCESS,5/28/2019 17:43,5/28/2019 18:17,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,5/28/2019 17:14,5/28/2019 17:20,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
SUCCESS,5/18/2019 0:00,5/18/2019 1:08,Product 1,Component 1,21083
SUCCESS,5/17/2019 2:20,5/17/2019 2:25,Product 2,Component 1,94730
FAILURE,5/17/2019 0:59,5/17/2019 1:03,Product 2,Component 1,94730
FAILURE,5/16/2019 22:44,5/17/2019 0:01,Product 2,Component 1,94730
FAILURE,5/16/2019 21:53,5/16/2019 21:57,Product 2,Component 1,94730
CANCELLED,5/16/2019 21:41,5/16/2019 21:53,Product 2,Component 1,94730
FAILURE,5/16/2019 20:42,5/16/2019 20:47,Product 2,Component 1,94730
FAILURE,5/16/2019 19:58,5/16/2019 20:19,Product 2,Component 1,94730
SUCCESS,5/9/2019 16:40,5/9/2019 17:20,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,5/9/2019 16:06,5/9/2019 16:24,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
SUCCESS,4/23/2019 3:23,4/23/2019 3:28,Product 1,Component 1,34626
FAILURE,4/23/2019 1:04,4/23/2019 1:23,Product 1,Component 1,34626
FAILURE,4/22/2019 18:19,4/22/2019 18:31,Product 1,Component 1,88684
FAILURE,4/19/2019 2:55,4/19/2019 21:26,Product 1,Component 1,88684
FAILURE,4/19/2019 2:32,4/19/2019 2:36,Product 1,Component 1,88684
FAILURE,4/18/2019 18:04,4/19/2019 1:55,Product 1,Component 1,88684
SUCCESS,4/16/2019 0:05,4/16/2019 0:33,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
SUCCESS,4/16/2019 0:04,4/16/2019 0:29,Product 2,"Component 1,Component 2,Component 3,Component 4",84180
SUCCESS,4/16/2019 0:00,4/16/2019 1:07,Product 1,"Component 1,Component 2,Component 3,Component 4",34494
SUCCESS,4/15/2019 17:57,4/15/2019 18:01,Product 1,"Component 1,Component 3,Component 4,console",34626
SUCCESS,4/13/2019 0:25,4/13/2019 0:30,Product 1,"Component 1,Component 2,Component 3,Component 4",65501
FAILURE,4/12/2019 20:12,4/12/2019 21:07,Product 1,"Component 1,Component 2,Component 3,Component 4",65501
SUCCESS,4/12/2019 20:02,4/12/2019 20:57,Product 1,"Component 1,Component 2,Component 3,Component 4",68994
FAILURE,4/12/2019 20:02,4/12/2019 20:09,Product 1,"Component 1,Component 2,Component 3,Component 4",65501
SUCCESS,4/12/2019 19:34,4/12/2019 19:44,Product 1,Component 3,44518
SUCCESS,4/12/2019 19:33,4/12/2019 19:38,Product 2,Component 3,38946
CANCELLED,4/12/2019 19:07,4/12/2019 19:34,Product 1,Component 3,44518
FAILURE,4/12/2019 19:04,4/12/2019 19:22,Product 2,Component 3,38946
SUCCESS,4/12/2019 19:02,4/12/2019 19:13,Product 1,Component 3,78520
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,65501
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,61862
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,75510
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,81355
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,98091
SUCCESS,4/12/2019 19:01,4/12/2019 19:11,Product 2,Component 3,68994
SUCCESS,4/12/2019 19:01,4/12/2019 19:11,Product 2,Component 3,92697
SUCCESS,4/12/2019 19:01,4/12/2019 19:08,Product 2,Component 3,98899
SUCCESS,4/12/2019 19:01,4/12/2019 19:08,Product 2,Component 3,98091
SUCCESS,4/12/2019 19:01,4/12/2019 19:08,Product 2,Component 3,98899
SUCCESS,4/12/2019 19:01,4/12/2019 19:12,Product 2,Component 3,65501
SUCCESS,4/12/2019 19:01,4/12/2019 19:11,Product 2,Component 3,98091
SUCCESS,4/12/2019 19:01,4/12/2019 19:10,Product 2,Component 3,78520
SUCCESS,4/12/2019 9:05,4/12/2019 9:40,Product 2,"Component 1,Component 2,Component 3,Component 4",50154
SUCCESS,4/12/2019 9:05,4/12/2019 9:37,Product 2,"Component 1,Component 2,Component 3,Component 4",95821
SUCCESS,4/12/2019 9:05,4/12/2019 9:40,Product 2,"Component 1,Component 2,Component 3,Component 4",90824
CANCELLED,4/12/2019 2:31,4/12/2019 2:34,Product 1,Component 3,85943
CANCELLED,4/12/2019 2:30,4/12/2019 2:33,Product 1,Component 3,21083
FAILURE,4/12/2019 2:11,4/12/2019 2:16,Product 1,Component 3,83264
CANCELLED,4/12/2019 2:09,4/12/2019 2:10,Product 1,Component 3,22719
FAILURE,4/12/2019 2:07,4/12/2019 2:20,Product 1,Component 3,22719
SUCCESS,4/12/2019 2:01,4/12/2019 2:19,Product 1,Component 3,22719
FAILURE,4/12/2019 1:57,4/12/2019 2:30,Product 1,Component 3,21083
CANCELLED,4/12/2019 1:57,4/12/2019 2:33,Product 1,Component 3,85943
SUCCESS,4/12/2019 1:51,4/12/2019 1:56,Product 2,Component 3,86788
CANCELLED,4/12/2019 1:33,4/12/2019 1:57,Product 1,Component 3,21083
CANCELLED,4/12/2019 1:33,4/12/2019 1:57,Product 1,Component 3,85943
FAILURE,4/12/2019 1:32,4/12/2019 1:45,Product 1,Component 3,83264
SUCCESS,4/12/2019 1:29,4/12/2019 1:34,Product 1,Component 3,85074
FAILURE,4/12/2019 1:27,4/12/2019 1:45,Product 2,Component 3,86788
SUCCESS,4/12/2019 1:21,4/12/2019 1:37,Product 1,Component 3,73613
SUCCESS,4/12/2019 1:21,4/12/2019 1:31,Product 1,Component 3,75841
SUCCESS,4/12/2019 1:20,4/12/2019 1:31,Product 1,Component 3,19441
FAILURE,4/12/2019 1:19,4/12/2019 1:59,Product 1,Component 3,22719
SUCCESS,4/12/2019 1:13,4/12/2019 1:22,Product 2,Component 3,78191
SUCCESS,4/12/2019 1:12,4/12/2019 1:24,Product 2,Component 3,19441
CANCELLED,4/12/2019 1:11,4/12/2019 1:33,Product 1,Component 3,21083
SUCCESS,4/12/2019 1:10,4/12/2019 1:26,Product 1,Component 3,22719
SUCCESS,4/12/2019 1:10,4/12/2019 1:21,Product 1,Component 3,99900
FAILURE,4/12/2019 1:10,4/12/2019 1:28,Product 1,Component 3,83264
CANCELLED,4/12/2019 1:10,4/12/2019 1:33,Product 1,Component 3,85943
SUCCESS,4/12/2019 1:10,4/12/2019 1:19,Product 1,Component 3,77983
SUCCESS,4/12/2019 1:10,4/12/2019 1:19,Product 1,Component 3,99549
SUCCESS,4/12/2019 1:10,4/12/2019 1:26,Product 1,Component 3,42233
SUCCESS,4/12/2019 1:10,4/12/2019 1:17,Product 1,Component 3,84180
SUCCESS,4/12/2019 1:10,4/12/2019 1:19,Product 1,Component 3,99549
SUCCESS,4/12/2019 1:10,4/12/2019 1:17,Product 1,Component 3,99376
SUCCESS,4/12/2019 1:10,4/12/2019 1:18,Product 1,Component 3,83264
SUCCESS,4/12/2019 1:10,4/12/2019 1:19,Product 1,Component 3,21083
FAILURE,4/12/2019 1:10,4/12/2019 2:07,Product 1,Component 3,22719
SUCCESS,4/12/2019 1:10,4/12/2019 1:17,Product 1,Component 3,83264
CANCELLED,4/12/2019 1:10,4/12/2019 1:29,Product 1,Component 3,85074
CANCELLED,4/12/2019 1:02,4/12/2019 1:27,Product 2,Component 3,86788
SUCCESS,4/12/2019 1:02,4/12/2019 1:08,Product 2,Component 3,24349
SUCCESS,4/12/2019 1:02,4/12/2019 1:08,Product 2,Component 3,21083
SUCCESS,4/12/2019 1:02,4/12/2019 1:08,Product 2,Component 3,85074
SUCCESS,4/12/2019 1:01,4/12/2019 1:08,Product 2,Component 3,83264
SUCCESS,4/12/2019 1:01,4/12/2019 1:08,Product 2,Component 3,99376
SUCCESS,4/12/2019 1:01,4/12/2019 1:07,Product 1,Component 3,99811
SUCCESS,4/12/2019 1:01,4/12/2019 1:07,Product 1,Component 3,21083
SUCCESS,4/12/2019 1:01,4/12/2019 1:06,Product 1,Component 3,24349
SUCCESS,4/12/2019 1:01,4/12/2019 1:06,Product 1,Component 3,34494
SUCCESS,4/12/2019 1:01,4/12/2019 1:07,Product 1,Component 3,75841
SUCCESS,4/12/2019 1:01,4/12/2019 1:11,Product 1,Component 3,24349
SUCCESS,4/12/2019 1:01,4/12/2019 1:05,Product 1,Component 3,22719
SUCCESS,4/12/2019 0:55,4/12/2019 1:00,Product 2,Component 3,85074
SUCCESS,4/12/2019 0:55,4/12/2019 1:02,Product 2,Component 3,85074
FAILURE,4/12/2019 0:55,4/12/2019 0:59,Product 2,Component 3,85074
SUCCESS,4/12/2019 0:55,4/12/2019 1:00,Product 2,Component 3,99694
FAILURE,4/12/2019 0:55,4/12/2019 0:59,Product 2,Component 3,22719
SUCCESS,4/12/2019 0:55,4/12/2019 1:01,Product 2,Component 3,84180
SUCCESS,4/12/2019 0:04,4/12/2019 0:53,Product 1,Component 3,34494
SUCCESS,4/12/2019 0:04,4/12/2019 0:51,Product 1,Component 3,75841
SUCCESS,4/12/2019 0:04,4/12/2019 0:51,Product 1,Component 3,42233
SUCCESS,4/12/2019 0:03,4/12/2019 0:40,Product 1,Component 3,19441
CANCELLED,4/12/2019 0:03,4/12/2019 1:21,Product 1,Component 3,73613
FAILURE,4/12/2019 0:03,4/12/2019 0:28,Product 1,Component 3,83264
SUCCESS,4/12/2019 0:03,4/12/2019 0:46,Product 1,Component 3,77983
CANCELLED,4/12/2019 0:03,4/12/2019 1:21,Product 1,Component 3,75841
SUCCESS,4/12/2019 0:03,4/12/2019 0:46,Product 1,Component 3,37622
SUCCESS,4/12/2019 0:03,4/12/2019 0:50,Product 1,Component 3,74737
SUCCESS,4/12/2019 0:03,4/12/2019 0:46,Product 1,Component 3,99549
SUCCESS,4/12/2019 0:02,4/12/2019 0:44,Product 1,Component 3,85943
SUCCESS,4/12/2019 0:02,4/12/2019 0:52,Product 1,Component 3,83264
SUCCESS,4/12/2019 0:02,4/12/2019 0:47,Product 1,Component 3,60422
SUCCESS,4/12/2019 0:02,4/12/2019 0:46,Product 1,Component 3,73613
FAILURE,4/12/2019 0:02,4/12/2019 0:25,Product 1,Component 3,24349
CANCELLED,4/12/2019 0:02,4/12/2019 1:20,Product 1,Component 3,19441
SUCCESS,4/12/2019 0:02,4/12/2019 0:51,Product 1,Component 3,42233
SUCCESS,4/12/2019 0:02,4/12/2019 0:52,Product 1,Component 3,60422
CANCELLED,4/12/2019 0:02,4/12/2019 1:19,Product 1,Component 3,22719
SUCCESS,4/12/2019 0:02,4/12/2019 0:26,Product 2,Component 3,76923
SUCCESS,4/12/2019 0:02,4/12/2019 0:42,Product 2,Component 3,74737
SUCCESS,4/12/2019 0:01,4/12/2019 0:36,Product 2,Component 3,39170
SUCCESS,4/12/2019 0:01,4/12/2019 0:45,Product 2,Component 3,99549
SUCCESS,4/12/2019 0:01,4/12/2019 0:12,Product 2,Component 3,76923
CANCELLED,4/12/2019 0:01,4/12/2019 1:13,Product 2,Component 3,78191
SUCCESS,4/12/2019 0:01,4/12/2019 0:39,Product 2,Component 3,39170
SUCCESS,4/12/2019 0:01,4/12/2019 0:32,Product 2,Component 3,78191
SUCCESS,4/12/2019 0:01,4/12/2019 0:35,Product 2,Component 3,99900
SUCCESS,4/12/2019 0:01,4/12/2019 0:30,Product 2,Component 3,85943
SUCCESS,4/12/2019 0:01,4/12/2019 0:24,Product 2,Component 3,19441
SUCCESS,4/12/2019 0:00,4/12/2019 0:27,Product 2,Component 3,86788
CANCELLED,4/12/2019 0:00,4/12/2019 1:12,Product 2,Component 3,19441
SUCCESS,4/12/2019 0:00,4/12/2019 0:39,Product 2,Component 3,99900
SUCCESS,4/12/2019 0:00,4/12/2019 0:31,Product 2,Component 3,83264
SUCCESS,4/12/2019 0:00,4/12/2019 0:20,Product 2,Component 3,86788
SUCCESS,4/12/2019 0:00,4/12/2019 0:27,Product 2,Component 3,99549
SUCCESS,4/12/2019 0:00,4/12/2019 0:34,Product 2,Component 3,36063
SUCCESS,4/11/2019 21:02,4/11/2019 21:44,Product 1,"Component 1,Component 2,Component 3,Component 4",97064
CANCELLED,4/10/2019 19:57,4/12/2019 1:07,Product 1,"Component 1,Component 3,Component 4,console",34626
SUCCESS,4/10/2019 19:32,4/10/2019 20:05,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,4/10/2019 19:24,4/10/2019 20:01,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
FAILURE,4/10/2019 19:23,4/10/2019 19:29,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,4/10/2019 17:05,4/10/2019 17:29,Product 1,"Component 1,Component 2,Component 3,Component 4",25971
CANCELLED,4/10/2019 17:02,4/10/2019 17:03,Product 1,"Component 1,Component 2,Component 3,Component 4",25971
SUCCESS,4/10/2019 16:08,4/10/2019 16:37,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
SUCCESS,4/9/2019 21:00,4/9/2019 21:30,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,4/9/2019 20:31,4/9/2019 20:50,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,4/9/2019 20:07,4/9/2019 20:25,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,4/9/2019 19:42,4/9/2019 20:00,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
CANCELLED,4/9/2019 19:17,4/9/2019 19:39,Product 1,Component 3,88684
SUCCESS,4/9/2019 18:37,4/9/2019 18:42,Product 2,Component 3,94730
FAILURE,4/4/2019 23:34,4/4/2019 23:55,Product 1,Component 1,34626
SUCCESS,4/3/2019 21:08,4/3/2019 21:39,Product 1,Component 1,83264
FAILURE,4/3/2019 20:52,4/3/2019 20:55,Product 1,Component 1,83264
FAILURE,4/3/2019 20:22,4/3/2019 20:26,Product 1,Component 1,83264
FAILURE,4/3/2019 19:59,4/3/2019 20:03,Product 1,Component 1,83264
FAILURE,4/3/2019 19:41,4/3/2019 19:59,Product 1,Component 1,83264
FAILURE,4/2/2019 4:58,4/2/2019 5:17,Product 1,Component 1,34626
FAILURE,4/1/2019 15:23,4/2/2019 2:26,Product 1,Component 1,34626
CANCELLED,3/30/2019 18:44,3/30/2019 18:58,Product 1,Component 1,85943
CANCELLED,3/30/2019 18:29,4/1/2019 15:14,Product 1,"Component 1,Component 2,Component 3,Component 4",13455
CANCELLED,3/30/2019 16:22,3/30/2019 17:20,Product 1,Component 1,85943
SUCCESS,3/29/2019 2:23,3/29/2019 3:02,Product 1,Component 1,21083
FAILURE,3/29/2019 1:33,3/29/2019 2:04,Product 1,"Component 1,Component 2,Component 3,Component 4",96917
FAILURE,3/29/2019 1:23,3/29/2019 1:29,Product 1,"Component 1,Component 2,Component 3,Component 4",96917
FAILURE,3/28/2019 21:41,3/28/2019 22:05,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,3/27/2019 4:52,3/27/2019 4:58,Product 1,Component 1,22719
FAILURE,3/27/2019 3:06,3/27/2019 4:34,Product 1,Component 1,22719
CANCELLED,3/26/2019 21:04,3/26/2019 21:40,Product 1,Component 1,88684
FAILURE,3/26/2019 2:50,3/26/2019 3:02,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
SUCCESS,3/26/2019 2:49,3/26/2019 3:12,Product 2,"Component 1,Component 3,Component 4,Component 2",84239
FAILURE,3/26/2019 2:46,1/1/1970 0:00,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
SUCCESS,3/26/2019 2:28,3/26/2019 2:36,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
FAILURE,3/26/2019 0:57,3/26/2019 1:58,Product 1,"Component 1,Component 2,Component 3,Component 4",13455
FAILURE,3/26/2019 0:41,3/26/2019 0:48,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
FAILURE,3/26/2019 0:31,3/26/2019 0:56,Product 1,"Component 1,Component 2,Component 3,Component 4",13455
FAILURE,3/25/2019 23:52,3/26/2019 0:06,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
FAILURE,3/25/2019 23:10,3/26/2019 0:35,Product 2,"Component 1,Component 3,Component 4,Component 2",84239
FAILURE,3/25/2019 23:09,3/25/2019 23:27,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
CANCELLED,3/25/2019 23:08,3/25/2019 23:08,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
CANCELLED,3/25/2019 23:06,3/25/2019 23:07,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
FAILURE,3/25/2019 23:06,3/25/2019 23:18,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
CANCELLED,3/25/2019 23:03,3/25/2019 23:05,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
CANCELLED,3/25/2019 22:52,3/25/2019 22:57,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
CANCELLED,3/25/2019 22:50,3/25/2019 23:03,Product 2,"Component 1,Component 3,Component 4,Component 2",76648
CANCELLED,3/25/2019 22:44,3/25/2019 22:49,Product 2,"Component 1,Component 3,Component 4,console",76648
SUCCESS,3/25/2019 20:52,3/25/2019 20:56,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,3/25/2019 18:10,3/25/2019 18:30,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,3/25/2019 17:13,3/25/2019 18:00,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,3/25/2019 16:55,3/25/2019 17:12,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
SUCCESS,3/22/2019 3:54,3/22/2019 4:02,Product 1,"Component 1,Component 2,Component 3,Component 4",19441
FAILURE,3/22/2019 2:51,3/22/2019 3:35,Product 1,"Component 1,Component 2,Component 3,Component 4",19441
SUCCESS,3/22/2019 1:55,3/22/2019 2:32,Product 2,"Component 1,Component 2,Component 3,Component 4",19441
SUCCESS,3/22/2019 1:55,3/22/2019 2:26,Product 2,"Component 1,Component 2,Component 3,Component 4",36063
SUCCESS,3/22/2019 1:55,3/22/2019 2:24,Product 2,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,3/22/2019 1:55,3/22/2019 2:32,Product 1,"Component 1,Component 2,Component 3,Component 4",75841
FAILURE,3/22/2019 1:55,3/22/2019 2:20,Product 1,"Component 1,Component 2,Component 3,Component 4",19441
SUCCESS,3/22/2019 1:55,3/22/2019 2:31,Product 1,"Component 1,Component 2,Component 3,Component 4",75841
SUCCESS,3/22/2019 1:55,3/22/2019 2:39,Product 1,"Component 1,Component 2,Component 3,Component 4",34494
SUCCESS,3/22/2019 1:49,3/22/2019 1:57,Product 1,"Component 1,Component 2,Component 3,Component 4",65501
FAILURE,3/22/2019 0:36,3/22/2019 1:17,Product 1,"Component 1,Component 2,Component 3,Component 4",65501
SUCCESS,3/22/2019 0:02,3/22/2019 0:49,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,3/21/2019 2:05,3/21/2019 2:15,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
SUCCESS,3/21/2019 0:54,3/21/2019 1:32,Product 1,"Component 1,Component 2,Component 3,Component 4",77983
SUCCESS,3/21/2019 0:40,3/21/2019 0:46,Product 1,"Component 1,Component 2,Component 3,Component 4",37622
FAILURE,3/21/2019 0:13,3/21/2019 1:23,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
SUCCESS,3/21/2019 0:06,3/21/2019 0:43,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,3/21/2019 0:06,3/21/2019 0:36,Product 1,"Component 1,Component 2,Component 3,Component 4",77983
SUCCESS,3/21/2019 0:06,3/21/2019 0:45,Product 1,"Component 1,Component 2,Component 3,Component 4",99900
SUCCESS,3/21/2019 0:05,3/21/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",85074
SUCCESS,3/21/2019 0:05,3/21/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,3/21/2019 0:05,3/21/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",24349
SUCCESS,3/21/2019 0:04,3/21/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
CANCELLED,3/21/2019 0:04,3/21/2019 0:53,Product 1,"Component 1,Component 2,Component 3,Component 4",77983
FAILURE,3/21/2019 0:04,3/21/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",37622
SUCCESS,3/21/2019 0:04,3/21/2019 0:40,Product 1,"Component 1,Component 2,Component 3,Component 4",60422
CANCELLED,3/21/2019 0:04,3/21/2019 0:10,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
SUCCESS,3/21/2019 0:03,3/21/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",39170
SUCCESS,3/21/2019 0:03,3/21/2019 0:32,Product 2,"Component 1,Component 2,Component 3,Component 4",85943
SUCCESS,3/21/2019 0:03,3/21/2019 0:39,Product 2,"Component 1,Component 2,Component 3,Component 4",76923
SUCCESS,3/21/2019 0:03,3/21/2019 0:39,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,3/21/2019 0:03,3/21/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,3/21/2019 0:03,3/21/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,3/21/2019 0:03,3/21/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",74737
SUCCESS,3/20/2019 19:02,3/20/2019 19:48,Product 1,"Component 1,Component 2,Component 3,Component 4",81355
SUCCESS,3/20/2019 19:02,3/20/2019 19:41,Product 1,"Component 1,Component 2,Component 3,Component 4",78520
SUCCESS,3/20/2019 19:02,3/20/2019 19:32,Product 2,"Component 1,Component 2,Component 3,Component 4",50154
SUCCESS,3/20/2019 19:02,3/20/2019 19:32,Product 2,"Component 1,Component 2,Component 3,Component 4",90824
SUCCESS,3/20/2019 19:02,3/20/2019 19:39,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
SUCCESS,3/20/2019 19:02,3/20/2019 19:31,Product 2,"Component 1,Component 2,Component 3,Component 4",98899
SUCCESS,3/20/2019 15:00,3/20/2019 15:41,Product 1,"Component 1,Component 2,Component 3,Component 4",16443
SUCCESS,3/20/2019 3:19,3/20/2019 3:46,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
FAILURE,3/20/2019 2:01,3/20/2019 3:00,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
SUCCESS,3/20/2019 0:03,3/20/2019 0:39,Product 1,"Component 1,Component 2,Component 3,Component 4",85943
SUCCESS,3/20/2019 0:02,3/20/2019 0:43,Product 2,"Component 1,Component 2,Component 3,Component 4",19441
SUCCESS,3/20/2019 0:02,3/20/2019 0:38,Product 2,"Component 1,Component 2,Component 3,Component 4",99900
SUCCESS,3/20/2019 0:02,3/20/2019 0:32,Product 2,"Component 1,Component 2,Component 3,Component 4",39170
SUCCESS,3/20/2019 0:02,3/20/2019 0:39,Product 1,"Component 1,Component 2,Component 3,Component 4",85943
SUCCESS,3/20/2019 0:02,3/20/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",19441
SUCCESS,3/20/2019 0:02,3/20/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,3/19/2019 19:02,3/19/2019 19:56,Product 1,"Component 1,Component 2,Component 3,Component 4",97064
SUCCESS,3/19/2019 19:02,3/19/2019 19:32,Product 1,"Component 1,Component 2,Component 3,Component 4",61862
SUCCESS,3/19/2019 19:02,3/19/2019 19:37,Product 2,"Component 1,Component 2,Component 3,Component 4",78520
SUCCESS,3/19/2019 19:02,3/19/2019 19:35,Product 2,"Component 1,Component 2,Component 3,Component 4",65501
SUCCESS,3/19/2019 19:01,3/19/2019 19:35,Product 2,"Component 1,Component 2,Component 3,Component 4",98091
SUCCESS,3/19/2019 19:01,3/19/2019 19:28,Product 2,"Component 1,Component 2,Component 3,Component 4",68994
SUCCESS,3/19/2019 19:01,3/19/2019 19:35,Product 2,"Component 1,Component 2,Component 3,Component 4",98091
SUCCESS,3/19/2019 19:01,3/19/2019 19:31,Product 2,"Component 1,Component 2,Component 3,Component 4",92697
SUCCESS,3/19/2019 19:01,3/19/2019 19:35,Product 2,"Component 1,Component 2,Component 3,Component 4",95821
SUCCESS,3/19/2019 15:21,3/19/2019 16:05,Product 2,"Component 1,Component 2,Component 3,Component 4",38946
FAILURE,3/19/2019 15:01,3/19/2019 15:18,Product 2,"Component 1,Component 2,Component 3,Component 4",38946
SUCCESS,3/19/2019 15:00,3/19/2019 15:30,Product 1,"Component 1,Component 2,Component 3,Component 4",34626
FAILURE,3/19/2019 13:20,3/19/2019 13:35,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
SUCCESS,3/19/2019 13:05,3/19/2019 13:09,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,3/19/2019 1:10,3/19/2019 1:16,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
FAILURE,3/19/2019 0:52,3/19/2019 1:17,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
FAILURE,3/19/2019 0:02,3/19/2019 0:59,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
FAILURE,3/19/2019 0:02,3/19/2019 0:46,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,3/19/2019 0:02,3/19/2019 0:39,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,3/19/2019 0:02,3/19/2019 0:32,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
SUCCESS,3/19/2019 0:02,3/19/2019 0:39,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
SUCCESS,3/19/2019 0:01,3/19/2019 0:32,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,3/19/2019 0:01,3/19/2019 0:33,Product 2,"Component 1,Component 2,Component 3,Component 4",99376
SUCCESS,3/19/2019 0:01,3/19/2019 0:27,Product 2,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,3/19/2019 0:01,3/19/2019 0:32,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,3/19/2019 0:01,3/19/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",60422
SUCCESS,3/19/2019 0:01,3/19/2019 0:31,Product 1,"Component 1,Component 2,Component 3,Component 4",74737
SUCCESS,3/19/2019 0:01,3/19/2019 0:40,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
SUCCESS,3/19/2019 0:01,3/19/2019 0:43,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
SUCCESS,3/19/2019 0:01,3/19/2019 0:30,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
SUCCESS,3/19/2019 0:00,3/19/2019 0:31,Product 2,"Component 1,Component 2,Component 3,Component 4",78191
SUCCESS,3/19/2019 0:00,3/19/2019 0:34,Product 2,"Component 1,Component 2,Component 3,Component 4",78191
SUCCESS,3/19/2019 0:00,3/19/2019 0:26,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,3/19/2019 0:00,3/19/2019 0:29,Product 2,"Component 1,Component 2,Component 3,Component 4",76923
SUCCESS,3/19/2019 0:00,3/19/2019 0:28,Product 2,"Component 1,Component 2,Component 3,Component 4",99900
SUCCESS,3/18/2019 18:57,3/18/2019 19:04,Product 1,"Component 1,Component 2,Component 3,Component 4",96917
FAILURE,3/15/2019 2:29,3/15/2019 3:08,Product 1,"Component 1,Component 2,Component 3,Component 4",96917
SUCCESS,3/8/2019 22:46,3/8/2019 22:52,Product 1,Component 1,65501
