Job Result,Job Creation Time,Job Completion Times,Product Name,Component Being updated,Cores,Storage (GB),Customer ID,Process
FAILURE,7/4/2019 14:07,7/4/2019 14:10,Product 2,,16,960,,Deploy
FAILURE,7/4/2019 8:33,7/4/2019 8:37,Product 3,,6,40,,Deploy
FAILURE,7/4/2019 0:57,7/4/2019 1:01,Product 3,,6,40,,Deploy
FAILURE,7/4/2019 0:57,7/4/2019 1:01,Product 3,,6,40,,Deploy
SUCCESS,7/3/2019 20:39,7/3/2019 21:46,Product 3,,6,40,,Deploy
FAILURE,7/3/2019 20:23,7/3/2019 20:28,Product 3,,6,40,,Deploy
FAILURE,7/3/2019 1:01,7/3/2019 1:05,Product 3,,6,40,,Deploy
SUCCESS,7/2/2019 22:17,7/2/2019 22:54,Product 2,,16,960,,Deploy
FAILURE,7/2/2019 22:16,7/2/2019 22:19,Product 1,,72,9600,,Deploy
SUCCESS,7/2/2019 22:14,7/2/2019 22:50,Product 2,,16,960,,Deploy
FAILURE,7/2/2019 22:08,7/2/2019 22:11,Product 1,,144,14400,,Deploy
FAILURE,7/2/2019 17:19,7/2/2019 17:23,Product 3,,6,40,,Deploy
CANCELLED,7/2/2019 12:59,7/2/2019 13:03,Product 5,,14,960,,Deploy
FAILURE,7/2/2019 12:19,7/2/2019 12:23,Product 3,,6,40,,Deploy
FAILURE,7/1/2019 3:03,7/1/2019 3:06,Product 3,,6,40,,Deploy
FAILURE,6/30/2019 21:45,6/30/2019 21:48,Product 3,,6,40,,Deploy
FAILURE,6/30/2019 18:17,6/30/2019 18:21,Product 3,,6,40,,Deploy
FAILURE,6/29/2019 4:51,6/29/2019 5:13,Product 3,,6,40,,Deploy
FAILURE,6/29/2019 4:50,6/29/2019 5:12,Product 3,,6,40,,Deploy
FAILURE,6/29/2019 4:50,6/29/2019 5:12,Product 3,,6,40,,Deploy
SUCCESS,6/29/2019 2:14,6/29/2019 3:04,Product 4,,48,2400,,Deploy
FAILURE,6/29/2019 1:49,6/29/2019 2:56,Product 3,,6,40,,Deploy
FAILURE,6/29/2019 1:42,6/29/2019 1:57,Product 3,,6,40,,Deploy
FAILURE,6/29/2019 1:37,6/29/2019 1:43,Product 3,,6,40,,Deploy
FAILURE,6/29/2019 0:42,6/29/2019 1:02,Product 4,,48,2400,,Deploy
FAILURE,6/28/2019 23:33,6/29/2019 0:17,Product 4,,48,2400,,Deploy
FAILURE,6/28/2019 23:03,6/28/2019 23:26,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 23:02,6/28/2019 23:25,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 23:01,6/28/2019 23:14,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 22:46,6/28/2019 23:31,Product 4,,48,2400,,Deploy
SUCCESS,6/28/2019 22:38,6/28/2019 23:50,Product 3,,6,40,,Deploy
CANCELLED,6/28/2019 16:23,6/28/2019 16:41,Product 3,,6,40,,Deploy
CANCELLED,6/28/2019 15:28,6/28/2019 16:23,Product 3,,6,40,,Deploy
CANCELLED,6/28/2019 5:38,6/28/2019 15:15,Product 3,,6,40,,Deploy
CANCELLED,6/28/2019 4:57,6/28/2019 5:38,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 3:31,6/28/2019 4:21,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 2:36,6/28/2019 2:46,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 2:19,6/28/2019 2:29,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 2:19,6/28/2019 2:29,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 2:19,6/28/2019 3:08,Product 3,,6,40,,Deploy
FAILURE,6/28/2019 2:10,6/28/2019 2:59,Product 3,,6,40,,Deploy
FAILURE,6/27/2019 22:17,6/27/2019 23:45,Product 3,,6,40,,Deploy
SUCCESS,6/27/2019 21:01,6/27/2019 21:40,Product 2,,16,960,,Deploy
FAILURE,6/27/2019 16:25,6/27/2019 16:28,Product 3,,6,40,,Deploy
SUCCESS,6/27/2019 16:01,6/27/2019 16:41,Product 2,,16,960,,Deploy
CANCELLED,6/27/2019 15:21,6/27/2019 15:25,Product 2,,16,1920,,Deploy
FAILURE,6/27/2019 15:15,6/27/2019 15:19,Product 3,,6,40,,Deploy
FAILURE,6/27/2019 14:51,6/27/2019 14:54,Product 3,,6,40,,Deploy
CANCELLED,6/27/2019 14:07,6/27/2019 14:09,Product 5,,14,960,,Deploy
CANCELLED,6/27/2019 14:01,6/27/2019 14:01,Product 5,,14,960,,Deploy
CANCELLED,6/27/2019 10:45,6/27/2019 10:45,Product 5,,14,960,,Deploy
CANCELLED,6/27/2019 5:53,6/27/2019 5:55,Product 5,,14,960,,Deploy
CANCELLED,6/26/2019 10:39,6/26/2019 10:40,Product 5,,14,960,,Deploy
CANCELLED,6/26/2019 9:23,6/26/2019 9:24,Product 2,,16,960,,Deploy
CANCELLED,6/26/2019 8:59,6/26/2019 9:16,Product 5,,14,960,,Deploy
CANCELLED,6/26/2019 8:55,6/26/2019 9:15,Product 2,,16,960,,Deploy
CANCELLED,6/26/2019 8:47,6/26/2019 9:14,Product 5,,14,960,,Deploy
FAILURE,6/25/2019 16:39,6/25/2019 16:43,Product 1,,72,16800,,Deploy
FAILURE,6/25/2019 16:36,6/25/2019 16:40,Product 1,,72,16800,,Deploy
CANCELLED,6/24/2019 19:32,6/24/2019 19:33,Product 1,,72,16800,,Deploy
CANCELLED,6/24/2019 15:39,6/24/2019 15:43,Product 1 ,,72,4800,,Deploy
CANCELLED,6/23/2019 22:23,6/23/2019 22:24,Product 1 ,,48,2400,,Deploy
SUCCESS,6/22/2019 9:49,6/22/2019 10:38,Product 5,,14,960,,Deploy
FAILURE,6/21/2019 19:18,6/21/2019 19:48,Product 2,,32,4800,,Deploy
SUCCESS,6/20/2019 23:14,6/20/2019 23:28,Product 4,,120,14400,,Deploy
FAILURE,6/20/2019 16:57,6/20/2019 17:06,Product 4,,120,14400,,Deploy
FAILURE,6/20/2019 15:49,6/20/2019 16:13,Product 4,,120,14400,,Deploy
SUCCESS,6/20/2019 15:47,6/20/2019 16:51,Product 4,,168,7200,,Deploy
FAILURE,6/19/2019 23:15,6/19/2019 23:32,Product 1 ,,144,96000,,Deploy
SUCCESS,6/19/2019 1:11,6/19/2019 1:52,Product 2,,16,960,,Deploy
SUCCESS,6/18/2019 23:45,6/18/2019 23:55,Product 2,,16,960,,Deploy
FAILURE,6/18/2019 20:56,6/18/2019 23:10,Product 2,,16,960,,Deploy
FAILURE,6/18/2019 20:43,6/18/2019 20:47,Product 2,,16,960,,Deploy
CANCELLED,6/18/2019 20:17,6/18/2019 20:21,Product 2,,16,960,,Deploy
CANCELLED,6/18/2019 19:37,6/18/2019 19:37,Product 4,,48,2400,,Deploy
CANCELLED,6/18/2019 19:37,6/18/2019 19:37,Product 5,,14,960,,Deploy
CANCELLED,6/18/2019 19:31,6/18/2019 19:31,Product 5,,14,960,,Deploy
CANCELLED,6/18/2019 19:31,6/18/2019 19:31,Product 4,,48,2400,,Deploy
SUCCESS,6/18/2019 19:18,6/18/2019 19:58,Product 2,,16,1440,,Deploy
SUCCESS,6/18/2019 19:17,6/18/2019 19:53,Product 2,,32,4800,,Deploy
FAILURE,6/18/2019 17:43,1/1/1970 0:00,Product 2,,16,960,,Deploy
SUCCESS,6/18/2019 16:27,6/18/2019 17:19,Product 1 ,,168,7200,,Deploy
CANCELLED,6/18/2019 16:11,6/18/2019 16:12,Product 2,,16,960,,Deploy
SUCCESS,6/18/2019 15:25,6/18/2019 16:00,Product 1,,48,4800,,Deploy
FAILURE,6/18/2019 14:48,6/18/2019 14:51,Product 1,,48,4800,,Deploy
FAILURE,6/18/2019 14:34,6/18/2019 14:37,Product 1 ,,168,7200,,Deploy
SUCCESS,6/18/2019 13:49,6/18/2019 14:33,Product 5,,14,960,,Deploy
SUCCESS,6/18/2019 13:47,6/18/2019 14:36,Product 4,,48,7200,,Deploy
SUCCESS,6/18/2019 13:28,6/18/2019 13:50,Product 1 ,,168,31200,,Deploy
CANCELLED,6/18/2019 13:26,6/18/2019 13:27,Product 1 ,,168,31200,,Deploy
FAILURE,6/18/2019 12:35,6/18/2019 12:56,Product 1 ,,168,31200,,Deploy
FAILURE,6/17/2019 23:08,6/17/2019 23:11,Product 1 ,,168,31200,,Deploy
FAILURE,6/17/2019 20:45,6/17/2019 20:49,Product 1 ,,168,31200,,Deploy
FAILURE,6/17/2019 20:37,6/17/2019 20:41,Product 1 ,,168,31200,,Deploy
SUCCESS,6/17/2019 20:35,6/17/2019 21:19,Product 5,,14,960,,Deploy
SUCCESS,6/17/2019 18:35,6/17/2019 19:30,Product 4,,48,2400,,Deploy
FAILURE,6/17/2019 15:09,6/17/2019 15:12,Product 1 ,,168,7200,,Deploy
CANCELLED,6/12/2019 15:19,6/12/2019 15:26,Product 1 ,,48,2400,,Deploy
SUCCESS,6/11/2019 21:17,6/11/2019 21:52,Product 2,,16,960,,Deploy
SUCCESS,6/11/2019 14:05,6/11/2019 14:48,Product 1 ,,168,31200,,Deploy
FAILURE,6/11/2019 2:47,6/11/2019 3:53,Product 3,,6,40,,Deploy
FAILURE,6/10/2019 15:51,6/10/2019 15:53,Product 1 ,,168,31200,,Deploy
FAILURE,6/7/2019 20:37,6/7/2019 21:46,Product 3,,6,40,,Deploy
CANCELLED,6/7/2019 16:47,6/7/2019 16:54,Product 3,,6,40,,Deploy
CANCELLED,6/6/2019 19:45,6/6/2019 20:17,Product 3,,6,40,,Deploy
CANCELLED,6/6/2019 19:09,6/6/2019 19:29,Product 3,,6,40,,Deploy
FAILURE,6/5/2019 10:03,6/5/2019 11:16,Product 3,,6,40,,Deploy
FAILURE,6/4/2019 19:11,6/4/2019 20:20,Product 3,,6,40,,Deploy
SUCCESS,6/4/2019 17:06,6/4/2019 17:43,Product 2,,16,960,,Deploy
FAILURE,6/3/2019 17:09,6/3/2019 17:13,Product 1,,72,16800,,Deploy
CANCELLED,6/3/2019 7:03,6/3/2019 7:34,Product 2,,16,960,,Deploy
FAILURE,6/3/2019 6:51,6/3/2019 6:53,Product 2,,16,960,,Deploy
SUCCESS,6/1/2019 17:25,6/1/2019 18:07,Product 2,,16,960,,Deploy
SUCCESS,5/30/2019 20:57,5/30/2019 21:37,Product 2,,16,960,,Deploy
FAILURE,5/30/2019 15:29,5/30/2019 16:42,Product 3,,6,40,,Deploy
SUCCESS,5/30/2019 14:05,5/30/2019 14:38,Product 1 ,,48,2400,,Deploy
CANCELLED,5/30/2019 13:27,5/30/2019 13:29,Product 2,,16,960,,Deploy
FAILURE,5/29/2019 20:43,5/29/2019 20:47,Product 1 ,,48,2400,,Deploy
SUCCESS,5/29/2019 20:32,5/29/2019 20:50,Product 1 ,,48,2400,,Deploy
FAILURE,5/29/2019 19:46,5/29/2019 20:10,Product 1 ,,48,2400,,Deploy
CANCELLED,5/29/2019 14:27,5/29/2019 14:29,Product 2,,16,960,,Deploy
SUCCESS,5/28/2019 19:49,5/28/2019 19:54,Product 3,,6,40,,Deploy
SUCCESS,5/28/2019 18:15,5/28/2019 18:53,Product 1 ,,48,4800,,Deploy
CANCELLED,5/28/2019 18:14,5/28/2019 18:16,Product 2,,16,960,,Deploy
SUCCESS,5/28/2019 10:31,5/28/2019 11:04,Product 1 ,,48,2400,,Deploy
CANCELLED,5/27/2019 21:17,5/27/2019 21:18,Product 1 ,,48,2400,,Deploy
SUCCESS,5/24/2019 15:52,5/24/2019 16:23,Product 1 ,,48,2400,,Deploy
FAILURE,5/24/2019 14:34,5/24/2019 14:56,Product 1 ,,48,2400,,Deploy
CANCELLED,5/24/2019 14:27,5/24/2019 14:29,Product 1 ,,48,2400,,Deploy
SUCCESS,5/24/2019 12:52,5/24/2019 13:30,Product 2,,16,960,,Deploy
CANCELLED,5/24/2019 9:33,5/24/2019 9:35,Product 1 ,,48,2400,,Deploy
FAILURE,5/23/2019 19:05,5/23/2019 19:08,Product 2,,16,960,,Deploy
SUCCESS,5/23/2019 14:40,5/23/2019 14:44,Product 3,,6,40,,Deploy
SUCCESS,5/22/2019 19:04,5/22/2019 19:07,Product 3,,6,40,,Deploy
SUCCESS,5/22/2019 18:26,5/22/2019 18:29,Product 3,,6,40,,Deploy
SUCCESS,5/22/2019 10:47,5/22/2019 11:00,Product 2,,16,1920,,Deploy
FAILURE,5/22/2019 10:41,5/22/2019 10:44,Product 2,,16,1920,,Deploy
FAILURE,5/22/2019 9:55,5/22/2019 10:16,Product 2,,16,1920,,Deploy
SUCCESS,5/21/2019 19:37,5/21/2019 19:41,Product 3,,6,40,,Deploy
SUCCESS,5/21/2019 17:42,5/21/2019 17:45,Product 3,,6,40,,Deploy
CANCELLED,5/17/2019 18:22,5/17/2019 18:56,Product 3,,6,40,,Deploy
CANCELLED,5/17/2019 17:52,5/17/2019 18:16,Product 3,,6,40,,Deploy
CANCELLED,5/17/2019 12:16,5/17/2019 12:17,Product 1 ,,288,14400,,Deploy
FAILURE,5/17/2019 0:46,5/17/2019 1:10,Product 2,,16,960,,Deploy
SUCCESS,5/16/2019 16:31,5/16/2019 17:13,Product 2,,16,960,,Deploy
SUCCESS,5/16/2019 15:55,5/16/2019 16:30,Product 2,,32,4800,,Deploy
CANCELLED,5/16/2019 15:41,5/16/2019 15:41,Product 2,,16,960,,Deploy
FAILURE,5/16/2019 15:00,5/16/2019 15:04,Product 2,,32,4800,,Deploy
FAILURE,5/16/2019 1:58,5/16/2019 2:03,Product 2,,32,4800,,Deploy
FAILURE,5/16/2019 1:31,5/16/2019 1:36,Product 2,,32,4800,,Deploy
FAILURE,5/15/2019 22:34,5/15/2019 22:38,Product 2,,16,960,,Deploy
FAILURE,5/15/2019 22:34,5/15/2019 22:38,Product 2,,32,4800,,Deploy
FAILURE,5/15/2019 16:14,5/15/2019 17:00,Product 3,,6,40,,Deploy
CANCELLED,5/15/2019 15:36,5/15/2019 15:38,Product 2,,16,960,,Deploy
CANCELLED,5/15/2019 14:46,5/15/2019 14:46,Product 2,,16,960,,Deploy
SUCCESS,5/14/2019 11:26,5/14/2019 12:07,Product 2,,16,960,,Deploy
FAILURE,5/13/2019 17:30,5/13/2019 18:30,Product 5,,14,960,,Deploy
FAILURE,5/13/2019 15:15,5/13/2019 15:18,Product 3,,6,40,,Deploy
SUCCESS,5/10/2019 21:15,5/10/2019 22:02,Product 4,,48,2400,,Deploy
CANCELLED,5/10/2019 21:13,5/10/2019 21:14,Product 4,,48,2400,,Deploy
FAILURE,5/10/2019 19:47,5/10/2019 20:07,Product 3,,6,40,,Deploy
SUCCESS,5/10/2019 19:19,5/10/2019 19:55,Product 2,,16,960,,Deploy
FAILURE,5/10/2019 19:16,5/10/2019 19:37,Product 3,,6,40,,Deploy
FAILURE,5/10/2019 19:04,5/10/2019 19:10,Product 2,,16,960,,Deploy
FAILURE,5/9/2019 18:32,5/9/2019 18:51,Product 3,,6,40,,Deploy
CANCELLED,5/8/2019 20:31,5/8/2019 20:33,Product 2,,16,960,,Deploy
CANCELLED,5/8/2019 20:19,5/8/2019 20:20,Product 4,,48,2400,,Deploy
CANCELLED,5/8/2019 18:56,5/8/2019 18:57,Product 2,,16,960,,Deploy
SUCCESS,5/7/2019 14:56,5/7/2019 15:00,Product 3,,6,40,,Deploy
FAILURE,5/7/2019 14:56,5/7/2019 16:02,Product 3,,6,40,,Deploy
SUCCESS,5/7/2019 14:26,5/7/2019 15:04,Product 2,,16,960,,Deploy
FAILURE,5/6/2019 20:47,5/6/2019 21:08,Product 3,,6,40,,Deploy
FAILURE,5/6/2019 18:06,5/6/2019 19:14,Product 3,,6,40,,Deploy
SUCCESS,5/2/2019 19:17,5/2/2019 19:21,Product 3,,6,40,,Deploy
SUCCESS,5/2/2019 18:11,5/2/2019 18:46,Product 2,,16,960,,Deploy
SUCCESS,5/2/2019 17:36,5/2/2019 18:15,Product 2,,16,960,,Deploy
SUCCESS,5/1/2019 18:34,5/1/2019 18:38,Product 3,,6,40,,Deploy
SUCCESS,4/30/2019 21:56,4/30/2019 22:29,Product 1 ,,48,4800,,Deploy
FAILURE,4/30/2019 21:28,4/30/2019 22:35,Product 3,,6,40,,Deploy
SUCCESS,4/29/2019 22:38,4/29/2019 23:24,Product 5,,14,960,,Deploy
SUCCESS,4/29/2019 21:15,4/29/2019 22:11,Product 4,,48,2400,,Deploy
CANCELLED,4/29/2019 15:15,4/29/2019 15:23,Product 3,,6,40,,Deploy
CANCELLED,4/26/2019 20:20,4/26/2019 20:25,Product 3,,6,40,,Deploy
SUCCESS,4/25/2019 18:59,4/25/2019 19:36,Product 1 ,,72,4800,,Deploy
SUCCESS,4/24/2019 20:11,4/24/2019 20:16,Product 3,,6,40,,Deploy
CANCELLED,4/24/2019 16:25,4/24/2019 16:25,Product 1,,48,2400,,Deploy
FAILURE,4/23/2019 21:21,4/23/2019 21:30,Product 3,,6,40,,Deploy
CANCELLED,4/22/2019 17:01,4/22/2019 17:05,Product 2,,16,960,,Deploy
SUCCESS,4/22/2019 9:16,4/22/2019 9:51,Product 2,,16,960,,Deploy
SUCCESS,4/19/2019 23:10,4/19/2019 23:46,Product 2,,16,960,,Deploy
SUCCESS,4/17/2019 14:11,4/17/2019 14:46,Product 2,,16,960,,Deploy
SUCCESS,4/17/2019 13:07,4/17/2019 13:39,Product 2,,16,960,,Deploy
FAILURE,4/17/2019 4:16,4/17/2019 4:23,Product 2,,16,960,,Deploy
SUCCESS,4/16/2019 17:32,4/16/2019 18:08,Product 1 ,,48,2400,,Deploy
CANCELLED,4/16/2019 13:01,4/16/2019 13:22,Product 1 ,,48,2400,,Deploy
SUCCESS,4/15/2019 12:21,4/15/2019 12:57,Product 2,,16,960,,Deploy
SUCCESS,4/12/2019 19:37,4/12/2019 19:45,Product 2,,32,4800,,Deploy
CANCELLED,4/12/2019 18:24,4/12/2019 18:25,Product 2,,32,4800,,Deploy
SUCCESS,4/10/2019 12:55,4/10/2019 13:34,Product 1 ,,48,2400,,Deploy
CANCELLED,4/10/2019 12:21,4/10/2019 12:24,Product 1 ,,48,2400,,Deploy
CANCELLED,4/9/2019 15:31,4/9/2019 15:38,Product 2,,16,960,,Deploy
CANCELLED,4/9/2019 15:26,4/9/2019 15:29,Product 2,,16,960,,Deploy
SUCCESS,4/8/2019 16:18,4/8/2019 18:09,Product 5,,14,960,,Deploy
SUCCESS,4/5/2019 14:57,4/5/2019 15:27,Product 1 ,,48,2400,,Deploy
FAILURE,4/5/2019 14:31,4/5/2019 14:38,Product 1 ,,48,2400,,Deploy
SUCCESS,4/5/2019 1:25,4/5/2019 1:58,Product 1 ,,48,2400,,Deploy
CANCELLED,4/4/2019 18:04,4/4/2019 18:05,Product 1,,576,52800,,Deploy
CANCELLED,4/4/2019 3:50,4/4/2019 4:24,Product 2,,16,960,,Deploy
FAILURE,4/4/2019 1:06,4/4/2019 1:10,Product 1,,48,4800,,Deploy
FAILURE,4/4/2019 1:06,4/4/2019 1:09,Product 1,,96,50400,,Deploy
FAILURE,4/4/2019 1:04,4/4/2019 1:08,Product 1,,96,43200,,Deploy
SUCCESS,4/3/2019 21:49,4/3/2019 21:56,Product 1 ,,72,4800,,Deploy
FAILURE,4/3/2019 19:50,4/3/2019 20:18,Product 1 ,,72,4800,,Deploy
FAILURE,4/3/2019 18:56,4/3/2019 19:15,Product 1 ,,72,4800,,Deploy
CANCELLED,4/3/2019 17:36,4/3/2019 17:41,Product 1,,144,19200,,Deploy
CANCELLED,4/3/2019 17:35,4/3/2019 17:41,Product 1,,48,19200,,Deploy
CANCELLED,4/3/2019 17:34,4/3/2019 17:41,Product 1,,48,19200,,Deploy
CANCELLED,4/2/2019 18:51,4/2/2019 18:59,Product 1 ,,48,2400,,Deploy
CANCELLED,4/1/2019 17:01,4/1/2019 17:04,Product 2,,16,960,,Deploy
CANCELLED,4/1/2019 17:01,4/1/2019 17:04,Product 2,,16,960,,Deploy
SUCCESS,4/1/2019 15:25,4/1/2019 15:36,Product 2,,16,960,,Deploy
FAILURE,4/1/2019 15:19,1/1/1970 0:00,Product 2,,16,960,,Deploy
CANCELLED,4/1/2019 15:18,4/1/2019 15:19,Product 2,,16,960,,Deploy
FAILURE,4/1/2019 13:31,4/1/2019 15:15,Product 2,,16,960,,Deploy
SUCCESS,3/29/2019 3:09,3/29/2019 3:16,Product 4,,48,2400,,Deploy
CANCELLED,3/29/2019 3:05,3/29/2019 3:08,Product 4,,48,2400,,Deploy
FAILURE,3/29/2019 1:31,3/29/2019 2:37,Product 4,,48,2400,,Deploy
CANCELLED,3/28/2019 20:31,3/28/2019 20:33,Product 2,,16,960,,Deploy
CANCELLED,3/28/2019 19:36,3/28/2019 19:40,Product 2,,16,960,,Deploy
SUCCESS,3/28/2019 1:37,3/28/2019 2:18,Product 2,,16,960,,Deploy
CANCELLED,3/27/2019 21:21,3/27/2019 21:26,Product 2,,16,960,,Deploy
CANCELLED,3/27/2019 21:07,3/27/2019 21:08,Product 1,,48,2400,,Deploy
CANCELLED,3/27/2019 20:01,3/27/2019 20:02,Product 1,,96,4800,,Deploy
SUCCESS,3/27/2019 19:57,3/27/2019 20:34,Product 2,,16,960,,Deploy
SUCCESS,3/27/2019 19:49,3/27/2019 20:18,Product 1 ,,48,2400,,Deploy
CANCELLED,3/27/2019 19:35,3/27/2019 19:35,Product 1 ,,48,2400,,Deploy
SUCCESS,3/27/2019 16:55,3/27/2019 17:37,Product 2,,16,960,,Deploy
FAILURE,3/27/2019 14:41,3/27/2019 15:00,Product 1 ,,48,2400,,Deploy
CANCELLED,3/27/2019 14:36,3/27/2019 14:38,Product 1 ,,48,2400,,Deploy
CANCELLED,3/27/2019 12:51,3/27/2019 12:58,Product 1 ,,48,2400,,Deploy
FAILURE,3/27/2019 2:26,3/27/2019 2:28,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 23:31,3/26/2019 23:33,Product 1 ,,48,2400,,Deploy
SUCCESS,3/26/2019 22:24,3/26/2019 23:04,Product 1,,72,2400,,Deploy
FAILURE,3/26/2019 20:54,3/26/2019 21:17,Product 2,,16,960,,Deploy
SUCCESS,3/26/2019 18:10,3/26/2019 18:42,Product 1 ,,48,2400,,Deploy
FAILURE,3/26/2019 18:01,3/26/2019 18:16,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 17:13,3/26/2019 17:21,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 17:08,3/26/2019 17:10,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 16:31,3/26/2019 16:47,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 14:31,3/26/2019 14:37,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 10:56,3/26/2019 11:13,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 10:34,3/26/2019 10:39,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 7:51,3/26/2019 8:11,Product 2,,16,960,,Deploy
FAILURE,3/26/2019 0:55,3/26/2019 2:07,Product 1 ,,48,2400,,Deploy
FAILURE,3/26/2019 0:33,3/26/2019 0:38,Product 1 ,,48,2400,,Deploy
SUCCESS,3/25/2019 23:13,3/25/2019 23:46,Product 1 ,,48,2400,,Deploy
FAILURE,3/25/2019 20:19,3/25/2019 20:25,Product 1 ,,48,2400,,Deploy
FAILURE,3/25/2019 19:35,3/25/2019 19:41,Product 1 ,,48,2400,,Deploy
FAILURE,3/25/2019 19:07,3/25/2019 19:24,Product 1 ,,48,2400,,Deploy
FAILURE,3/25/2019 18:57,3/25/2019 19:18,Product 1 ,,48,2400,,Deploy
FAILURE,3/25/2019 18:09,3/25/2019 18:30,Product 1 ,,48,2400,,Deploy
SUCCESS,3/25/2019 17:57,3/25/2019 18:33,Product 2,,16,960,,Deploy
CANCELLED,3/25/2019 17:36,3/25/2019 17:39,Product 2,,16,960,,Deploy
FAILURE,3/25/2019 17:29,3/25/2019 17:36,Product 1 ,,48,2400,,Deploy
FAILURE,3/25/2019 16:26,3/25/2019 17:02,Product 2,,16,960,,Deploy
SUCCESS,3/25/2019 13:32,3/25/2019 14:11,Product 2,,16,960,,Deploy
CANCELLED,3/23/2019 3:10,3/23/2019 3:11,Product 1 ,,48,2400,,Deploy
SUCCESS,3/22/2019 14:07,3/22/2019 14:41,Product 1 ,,48,2400,,Deploy
CANCELLED,3/22/2019 12:56,3/22/2019 12:59,Product 1 ,,96,2400,,Deploy
FAILURE,3/22/2019 0:52,3/22/2019 1:20,Product 1 ,,48,2400,,Deploy
SUCCESS,3/21/2019 21:07,3/21/2019 21:45,Product 2,,16,960,,Deploy
FAILURE,3/21/2019 19:54,3/21/2019 19:57,Product 2,,16,960,,Deploy
FAILURE,3/21/2019 19:08,3/21/2019 19:10,Product 2,,16,960,,Deploy
FAILURE,3/21/2019 15:50,3/21/2019 15:53,Product 2,,16,960,,Deploy
SUCCESS,3/19/2019 21:24,3/19/2019 22:00,Product 1 ,,48,2400,,Deploy
FAILURE,3/19/2019 19:27,3/19/2019 19:34,Product 1 ,,48,2400,,Deploy
FAILURE,3/19/2019 18:58,3/19/2019 19:04,Product 1 ,,48,2400,,Deploy
FAILURE,3/19/2019 18:17,3/19/2019 18:23,Product 1 ,,48,2400,,Deploy
FAILURE,3/19/2019 15:39,3/19/2019 15:59,Product 1 ,,48,2400,,Deploy
CANCELLED,3/15/2019 18:52,3/15/2019 19:36,Product 2,,16,960,,Deploy
FAILURE,3/15/2019 17:28,3/15/2019 17:56,Product 2,,16,960,,Deploy
FAILURE,3/15/2019 15:59,3/15/2019 16:18,Product 2,,16,960,,Deploy
FAILURE,3/15/2019 15:49,3/15/2019 15:52,Product 2,,16,960,,Deploy
SUCCESS,11/5/2019 19:41,11/5/2019 19:59,Product 3,,6,250,26324,Expand
SUCCESS,11/5/2019 18:57,11/5/2019 19:15,Product 3,,6,40,78836,Expand
SUCCESS,11/5/2019 17:07,11/5/2019 17:27,Product 3,,14,40,78836,Expand
SUCCESS,10/31/2019 23:34,10/31/2019 23:59,Product 3,,28,4000,28199,Expand
SUCCESS,10/31/2019 20:35,10/31/2019 21:00,Product 3,,28,4000,85990,Expand
SUCCESS,10/29/2019 17:58,10/29/2019 18:03,Product 3,,14,250,26324,Expand
FAILURE,10/29/2019 17:26,10/29/2019 17:53,Product 3,,14,250,26324,Expand
SUCCESS,10/29/2019 15:46,10/29/2019 16:22,Product 3,,14,200,26324,Expand
SUCCESS,10/29/2019 15:18,10/29/2019 15:46,Product 2,,48,960,50154,Expand
SUCCESS,10/28/2019 19:01,10/28/2019 19:25,Product 1,,192,38400,22719,Expand
SUCCESS,10/28/2019 14:26,10/28/2019 14:44,Product 3,,6,200,26324,Expand
FAILURE,10/28/2019 13:25,10/28/2019 13:26,Product 2,,48,960,50154,Expand
SUCCESS,10/25/2019 16:51,10/25/2019 16:59,Product 3,,14,350,30177,Expand
CANCELLED,10/25/2019 16:40,10/25/2019 16:49,Product 3,,14,350,30177,Expand
FAILURE,10/25/2019 16:33,10/25/2019 16:35,Product 3,,14,350,30177,Expand
FAILURE,10/25/2019 14:43,10/25/2019 15:24,Product 3,,14,350,30177,Expand
SUCCESS,10/24/2019 16:11,10/24/2019 16:25,Product 3,,14,200,26324,Expand
SUCCESS,10/22/2019 20:23,10/22/2019 20:31,Product 3,,14,200,68206,Expand
FAILURE,10/22/2019 18:15,10/22/2019 18:35,Product 3,,14,200,68206,Expand
SUCCESS,10/21/2019 18:41,10/21/2019 18:50,Product 3,,6,200,26324,Expand
SUCCESS,10/21/2019 16:48,10/21/2019 17:13,Product 1,,192,36000,22719,Expand
SUCCESS,10/21/2019 15:12,10/21/2019 15:17,Product 3,,6,100,68206,Expand
FAILURE,10/21/2019 14:00,10/21/2019 14:23,Product 3,,6,100,68206,Expand
